Frame ID,QR id,QR 2D,Distance,Yaw
496,4,"[[602.0, 214.0], [628.0, 215.0], [627.0, 241.0], [600.0, 241.0]]",1.7622843239107346,0.8650277542717083
496,7,"[[458.0, 315.0], [458.0, 295.0], [477.0, 295.0], [477.0, 315.0]]",2.3020259844530324,-89.98059779055998
497,4,"[[605.0, 209.0], [632.0, 208.0], [631.0, 236.0], [604.0, 236.0]]",1.6992735505053767,2.2757764587622016
497,7,"[[460.0, 313.0], [461.0, 292.0], [479.0, 293.0], [479.0, 313.0]]",2.243987107071228,-88.60969459699841
498,4,"[[597.0, 231.0], [625.0, 231.0], [624.0, 260.0], [596.0, 261.0]]",1.581179424191735,-2.4057055270841783
498,7,"[[446.0, 343.0], [446.0, 321.0], [466.0, 322.0], [466.0, 343.0]]",2.1326668938052857,-89.99828178480881
499,4,"[[630.0, 210.0], [659.0, 208.0], [660.0, 237.0], [630.0, 239.0]]",1.6006447824317926,-1.4855845889180912
499,7,"[[476.0, 323.0], [477.0, 303.0], [497.0, 303.0], [497.0, 324.0]]",2.23751487249175,-88.3452265909558
500,4,"[[610.0, 216.0], [641.0, 216.0], [640.0, 246.0], [609.0, 246.0]]",1.527260823142398,1.6622971403471556
500,7,"[[451.0, 330.0], [451.0, 307.0], [472.0, 308.0], [472.0, 330.0]]",2.03923398871358,-89.97398112495095
501,4,"[[627.0, 226.0], [659.0, 227.0], [658.0, 258.0], [626.0, 258.0]]",1.4882197567878563,1.8528538127168896
501,7,"[[463.0, 344.0], [463.0, 321.0], [485.0, 323.0], [485.0, 345.0]]",1.9941132047210288,-89.82341240143423
502,4,"[[651.0, 239.0], [684.0, 239.0], [684.0, 270.0], [650.0, 271.0]]",1.4320636029493576,0.5676190869675797
502,7,"[[483.0, 360.0], [483.0, 337.0], [505.0, 338.0], [505.0, 361.0]]",1.980760894039871,-89.70963182476927
503,4,"[[665.0, 236.0], [699.0, 235.0], [698.0, 269.0], [663.0, 269.0]]",1.3800627295209134,1.5215947119461763
503,7,"[[489.0, 365.0], [489.0, 341.0], [511.0, 340.0], [512.0, 364.0]]",1.9116507896604866,-91.36487416053396
504,4,"[[651.0, 228.0], [686.0, 228.0], [685.0, 264.0], [648.0, 264.0]]",1.3009955239327464,2.8440395657734485
504,7,"[[466.0, 361.0], [466.0, 336.0], [490.0, 336.0], [489.0, 362.0]]",1.8004279761142608,-88.91125780862491
505,4,"[[643.0, 202.0], [681.0, 201.0], [681.0, 237.0], [642.0, 239.0]]",1.244724297892766,0.033781683582905744
505,7,"[[453.0, 344.0], [453.0, 319.0], [477.0, 318.0], [478.0, 344.0]]",1.8005005717596854,-91.06085777604781
506,4,"[[627.0, 234.0], [666.0, 232.0], [667.0, 272.0], [627.0, 273.0]]",1.1899523686904825,-0.23393718009832068
506,7,"[[430.0, 385.0], [430.0, 358.0], [456.0, 359.0], [456.0, 386.0]]",1.6907033604729433,-89.9046872963504
507,4,"[[663.0, 216.0], [706.0, 215.0], [705.0, 256.0], [662.0, 257.0]]",1.1235688489617748,0.8338242057855858
507,7,"[[454.0, 371.0], [455.0, 343.0], [481.0, 344.0], [481.0, 371.0]]",1.6692914341229332,-89.00332653983256
508,4,"[[653.0, 202.0], [697.0, 202.0], [696.0, 245.0], [651.0, 245.0]]",1.0845657508751543,1.9925788227087344
508,7,"[[435.0, 359.0], [436.0, 330.0], [463.0, 330.0], [462.0, 359.0]]",1.5787799080597729,-88.08381236987174
509,4,"[[659.0, 208.0], [705.0, 207.0], [703.0, 253.0], [657.0, 252.0]]",1.0451867292947703,2.602698492875086
509,7,"[[434.0, 367.0], [434.0, 338.0], [462.0, 338.0], [461.0, 368.0]]",1.5569847104837302,-89.06207090990898
510,4,"[[659.0, 208.0], [708.0, 208.0], [706.0, 256.0], [657.0, 255.0]]",0.9881795970200721,2.5252872069826564
510,7,"[[419.0, 374.0], [420.0, 344.0], [449.0, 345.0], [448.0, 376.0]]",1.5036874490895829,-88.06429280749242
511,4,"[[626.0, 216.0], [677.0, 217.0], [674.0, 267.0], [623.0, 264.0]]",0.935680790147858,3.6210538113569295
511,7,"[[372.0, 391.0], [373.0, 359.0], [403.0, 360.0], [403.0, 392.0]]",1.4405341821959772,-89.56304867750167
512,4,"[[585.0, 229.0], [639.0, 229.0], [639.0, 281.0], [584.0, 282.0]]",0.8640798844535549,0.47100819438331704
512,7,"[[321.0, 415.0], [321.0, 382.0], [354.0, 383.0], [354.0, 416.0]]",1.3906990474473135,-89.1535391809865
513,4,"[[562.0, 212.0], [618.0, 213.0], [617.0, 267.0], [561.0, 267.0]]",0.8383230536807418,1.253750474812033
513,7,"[[291.0, 407.0], [291.0, 373.0], [325.0, 373.0], [325.0, 408.0]]",1.348309607706085,-89.64974542456162
514,4,"[[550.0, 200.0], [608.0, 200.0], [606.0, 257.0], [548.0, 256.0]]",0.8067473751030346,1.8114953626266161
514,7,"[[273.0, 404.0], [273.0, 369.0], [308.0, 369.0], [307.0, 405.0]]",1.3184807053507313,-89.35112568516354
515,4,"[[519.0, 208.0], [581.0, 209.0], [580.0, 269.0], [518.0, 268.0]]",0.7514642836327362,1.2873535525861148
515,7,"[[227.0, 424.0], [227.0, 386.0], [264.0, 386.0], [264.0, 424.0]]",1.2466686103905302,-90.23328259237432
516,4,"[[512.0, 193.0], [579.0, 193.0], [578.0, 259.0], [511.0, 258.0]]",0.6962851349741244,1.0214901434702452
516,7,"[[205.0, 427.0], [205.0, 387.0], [244.0, 387.0], [244.0, 427.0]]",1.1906816788496166,-90.22848650694323
517,4,"[[507.0, 195.0], [577.0, 194.0], [577.0, 262.0], [507.0, 263.0]]",0.6658616461848905,-0.06035101992463238
517,7,"[[194.0, 441.0], [193.0, 400.0], [232.0, 399.0], [233.0, 440.0]]",1.1667204479225486,-91.8152976291999
518,4,"[[463.0, 193.0], [536.0, 194.0], [535.0, 266.0], [461.0, 265.0]]",0.6309513758551171,1.1603186275010948
518,7,"[[128.0, 448.0], [129.0, 406.0], [172.0, 406.0], [170.0, 449.0]]",1.1492766335793858,-89.21748391459053
519,4,"[[352.0, 209.0], [431.0, 208.0], [433.0, 284.0], [351.0, 285.0]]",0.5786031060158804,-0.9457733179561165
520,4,"[[282.0, 192.0], [369.0, 193.0], [369.0, 270.0], [280.0, 269.0]]",0.5408569160523955,-0.15240746418968815
521,4,"[[152.0, 164.0], [249.0, 167.0], [248.0, 250.0], [150.0, 250.0]]",0.5176484760546747,-0.7274173139282337
522,4,"[[6.0, 181.0], [111.0, 183.0], [109.0, 273.0], [3.0, 272.0]]",0.5250449251318605,-1.05410727243836
534,6,"[[312.0, 235.0], [321.0, 235.0], [321.0, 243.0], [312.0, 243.0]]",5.292814358262285,-0.8099756732829185
535,6,"[[326.0, 247.0], [335.0, 247.0], [335.0, 255.0], [326.0, 255.0]]",5.26275011300917,-0.6814199595015736
536,6,"[[365.0, 254.0], [373.0, 254.0], [373.0, 263.0], [365.0, 263.0]]",5.177624855117891,2.3253552297348037
538,6,"[[386.0, 229.0], [394.0, 229.0], [394.0, 238.0], [386.0, 238.0]]",5.194373725490002,3.0404383140114475
539,6,"[[395.0, 230.0], [404.0, 230.0], [404.0, 239.0], [395.0, 238.0]]",5.459621099351452,1.8670364444808407
540,6,"[[401.0, 239.0], [409.0, 239.0], [409.0, 248.0], [401.0, 248.0]]",5.176519339678413,2.89998935490921
549,6,"[[428.0, 227.0], [437.0, 227.0], [437.0, 236.0], [428.0, 236.0]]",5.155804755482747,0.17951803392780932
551,6,"[[438.0, 242.0], [447.0, 242.0], [447.0, 251.0], [438.0, 251.0]]",5.1445374084521465,0.16608080229506142
555,6,"[[492.0, 232.0], [502.0, 232.0], [502.0, 243.0], [492.0, 243.0]]",4.232658389170634,-2.9294605714261643
557,6,"[[501.0, 242.0], [512.0, 243.0], [512.0, 253.0], [501.0, 253.0]]",4.170066965401456,1.937107837457913
558,6,"[[493.0, 246.0], [504.0, 245.0], [503.0, 256.0], [493.0, 256.0]]",4.216736997780709,-0.648914660888565
559,6,"[[482.0, 248.0], [492.0, 248.0], [492.0, 260.0], [482.0, 259.0]]",4.015685797636174,6.462923244311154
562,6,"[[445.0, 232.0], [456.0, 232.0], [456.0, 243.0], [445.0, 243.0]]",4.2133840295604505,0.16389328401710024
565,6,"[[462.0, 248.0], [473.0, 248.0], [473.0, 260.0], [462.0, 260.0]]",3.8648371718000654,2.56585810670228
566,6,"[[464.0, 251.0], [476.0, 251.0], [477.0, 263.0], [465.0, 263.0]]",3.704290757480915,-1.6954302245467372
567,6,"[[461.0, 255.0], [473.0, 254.0], [473.0, 266.0], [461.0, 267.0]]",3.6959531653675164,-3.1879121625596816
568,6,"[[455.0, 270.0], [467.0, 270.0], [467.0, 283.0], [455.0, 282.0]]",3.664573954159596,3.827403539998688
569,6,"[[447.0, 258.0], [459.0, 257.0], [460.0, 270.0], [448.0, 270.0]]",3.6676179545636987,-0.712313385048445
571,6,"[[424.0, 250.0], [437.0, 249.0], [438.0, 262.0], [425.0, 263.0]]",3.5481663851225367,-4.23549675309213
572,6,"[[426.0, 267.0], [439.0, 265.0], [440.0, 279.0], [427.0, 279.0]]",3.531711942558335,-3.982353399969806
574,6,"[[461.0, 252.0], [475.0, 251.0], [475.0, 265.0], [462.0, 265.0]]",3.415889632450198,-1.7555926372360102
575,6,"[[472.0, 251.0], [486.0, 251.0], [487.0, 264.0], [473.0, 265.0]]",3.275312944326899,-2.6958285638513737
576,6,"[[475.0, 255.0], [489.0, 254.0], [490.0, 268.0], [475.0, 269.0]]",3.1591327498851767,-3.285432156580862
577,6,"[[467.0, 272.0], [481.0, 271.0], [482.0, 285.0], [468.0, 286.0]]",3.2877209448352795,-3.9575512145577405
580,6,"[[413.0, 256.0], [428.0, 255.0], [429.0, 270.0], [415.0, 271.0]]",3.1833671929491807,-4.207564244389453
581,6,"[[400.0, 277.0], [415.0, 276.0], [416.0, 291.0], [401.0, 292.0]]",3.0720448430160174,-3.6795709893234685
583,6,"[[438.0, 267.0], [454.0, 266.0], [455.0, 281.0], [439.0, 283.0]]",2.8583261577349575,-6.058384149405463
584,6,"[[439.0, 258.0], [455.0, 257.0], [456.0, 273.0], [440.0, 274.0]]",2.8817181056892363,-3.4245479012996283
585,6,"[[447.0, 263.0], [464.0, 262.0], [465.0, 278.0], [448.0, 279.0]]",2.71405821321667,-3.4523889816347633
586,6,"[[448.0, 262.0], [465.0, 260.0], [466.0, 276.0], [449.0, 278.0]]",2.673686188421116,-6.04061496329998
587,6,"[[457.0, 240.0], [474.0, 239.0], [475.0, 256.0], [458.0, 257.0]]",2.717953670935416,-3.22574946875718
588,6,"[[447.0, 263.0], [465.0, 262.0], [466.0, 279.0], [448.0, 280.0]]",2.563634043750672,-3.259136030891137
589,6,"[[425.0, 257.0], [443.0, 256.0], [444.0, 274.0], [426.0, 275.0]]",2.563229283934901,-3.0244347075583704
592,6,"[[432.0, 245.0], [452.0, 244.0], [453.0, 263.0], [433.0, 264.0]]",2.313587120729983,-2.9949940788813296
593,6,"[[442.0, 261.0], [462.0, 259.0], [463.0, 279.0], [444.0, 281.0]]",2.2886002385140514,-7.2195136979753265
594,6,"[[442.0, 264.0], [462.0, 263.0], [463.0, 284.0], [443.0, 285.0]]",2.198814224158585,-1.420305650876106
595,6,"[[421.0, 284.0], [443.0, 283.0], [444.0, 303.0], [423.0, 305.0]]",2.142707246489847,-4.1969309902977
596,6,"[[377.0, 284.0], [400.0, 283.0], [401.0, 305.0], [379.0, 306.0]]",2.0550862743974605,-2.508559923272306
597,6,"[[367.0, 283.0], [390.0, 281.0], [392.0, 303.0], [369.0, 305.0]]",2.0180756745395345,-5.291960187226577
598,6,"[[365.0, 285.0], [388.0, 283.0], [390.0, 306.0], [367.0, 308.0]]",2.0037026554260335,-4.859686140069686
599,6,"[[370.0, 281.0], [394.0, 279.0], [396.0, 302.0], [372.0, 304.0]]",1.9334038750040843,-5.072311567695795
600,6,"[[371.0, 278.0], [396.0, 276.0], [398.0, 300.0], [373.0, 303.0]]",1.840249783203504,-6.642592664645182
601,6,"[[373.0, 283.0], [399.0, 280.0], [401.0, 306.0], [375.0, 308.0]]",1.7691526666897381,-5.389284322840447
602,6,"[[360.0, 299.0], [387.0, 297.0], [389.0, 323.0], [362.0, 325.0]]",1.7216521391712563,-4.490734244401933
603,6,"[[367.0, 282.0], [394.0, 280.0], [396.0, 308.0], [369.0, 309.0]]",1.6762651744555581,-2.6132647075614215
604,6,"[[362.0, 291.0], [390.0, 289.0], [392.0, 316.0], [364.0, 318.0]]",1.6600065764185143,-4.355874673977613
605,6,"[[352.0, 292.0], [381.0, 291.0], [383.0, 319.0], [354.0, 321.0]]",1.6020112748396373,-3.525536364558183
606,6,"[[362.0, 295.0], [391.0, 291.0], [394.0, 321.0], [365.0, 323.0]]",1.5809163638927042,-5.708880188649789
607,6,"[[360.0, 294.0], [390.0, 291.0], [393.0, 321.0], [362.0, 323.0]]",1.5209822467487175,-4.98580990480476
608,6,"[[394.0, 297.0], [425.0, 295.0], [427.0, 325.0], [397.0, 328.0]]",1.5026271438070262,-5.321522055372542
609,6,"[[415.0, 289.0], [447.0, 288.0], [447.0, 320.0], [416.0, 321.0]]",1.4340728833150262,-2.608785978719572
610,6,"[[434.0, 287.0], [467.0, 285.0], [468.0, 319.0], [437.0, 320.0]]",1.3707704748193974,-1.6715774706911077
611,6,"[[439.0, 314.0], [473.0, 312.0], [474.0, 347.0], [440.0, 348.0]]",1.3264744894971097,-2.289876679656769
612,6,"[[441.0, 315.0], [476.0, 313.0], [478.0, 348.0], [443.0, 350.0]]",1.3113585497627072,-3.2200752041247465
613,6,"[[437.0, 296.0], [473.0, 293.0], [476.0, 329.0], [440.0, 331.0]]",1.2730550743408426,-3.7395604994422817
614,6,"[[431.0, 291.0], [468.0, 288.0], [471.0, 325.0], [434.0, 328.0]]",1.2399377043114532,-4.5386154730999815
615,6,"[[428.0, 286.0], [466.0, 283.0], [469.0, 320.0], [431.0, 323.0]]",1.2106733808216814,-4.588525612558487
616,6,"[[423.0, 288.0], [462.0, 284.0], [465.0, 323.0], [426.0, 326.0]]",1.1744835078400844,-4.991497878945157
617,6,"[[435.0, 285.0], [476.0, 282.0], [479.0, 323.0], [439.0, 326.0]]",1.1177418951800793,-3.7214458325093607
618,6,"[[487.0, 290.0], [530.0, 286.0], [534.0, 328.0], [491.0, 332.0]]",1.0684625396824872,-5.261981313670298
619,6,"[[534.0, 281.0], [579.0, 277.0], [582.0, 321.0], [537.0, 325.0]]",1.0242796209971794,-4.62893647053386
620,6,"[[550.0, 269.0], [596.0, 265.0], [599.0, 312.0], [553.0, 315.0]]",0.9935092821460513,-3.404547683774042
621,6,"[[593.0, 268.0], [643.0, 264.0], [646.0, 312.0], [596.0, 315.0]]",0.9407508219943305,-3.562482876103385
622,6,"[[633.0, 268.0], [685.0, 264.0], [688.0, 314.0], [636.0, 317.0]]",0.9176015035920129,-3.3288387604490306
623,6,"[[765.0, 249.0], [825.0, 246.0], [826.0, 301.0], [768.0, 303.0]]",0.870520178379514,-0.8311643649617388
655,0,"[[492.0, 289.0], [500.0, 288.0], [500.0, 296.0], [492.0, 297.0]]",5.416551126212485,-5.8804173752925974
656,0,"[[495.0, 280.0], [503.0, 279.0], [504.0, 287.0], [495.0, 288.0]]",5.342065581501014,-6.07689045370241
660,0,"[[530.0, 247.0], [539.0, 247.0], [539.0, 256.0], [530.0, 256.0]]",5.1501995842857475,0.0312173295345766
661,0,"[[537.0, 251.0], [546.0, 251.0], [546.0, 260.0], [537.0, 260.0]]",5.149886484684757,0.020867162927885496
665,0,"[[509.0, 260.0], [519.0, 259.0], [519.0, 269.0], [510.0, 270.0]]",4.573309458070017,-7.522160507314085
668,0,"[[544.0, 263.0], [554.0, 263.0], [555.0, 272.0], [545.0, 273.0]]",4.574363345210225,-3.2796948669875987
669,0,"[[550.0, 266.0], [559.0, 266.0], [560.0, 275.0], [551.0, 276.0]]",4.805481598855275,-4.542461114373461
671,0,"[[540.0, 283.0], [551.0, 282.0], [551.0, 292.0], [541.0, 293.0]]",4.3600818273361215,-5.614264550496731
674,0,"[[508.0, 278.0], [519.0, 277.0], [519.0, 287.0], [509.0, 288.0]]",4.345277309778849,-5.765219146143323
675,0,"[[514.0, 288.0], [525.0, 288.0], [525.0, 298.0], [515.0, 299.0]]",4.378557962158386,-3.086960551671807
676,0,"[[527.0, 271.0], [538.0, 270.0], [539.0, 281.0], [527.0, 282.0]]",3.9835419377773182,-4.219268915594887
677,11,"[[413.0, 495.0], [424.0, 490.0], [439.0, 492.0], [428.0, 497.0]]",2.506192093177059,-31.393288960143632
677,0,"[[530.0, 262.0], [541.0, 262.0], [541.0, 273.0], [530.0, 273.0]]",4.206558327009081,0.00626222915385098
678,0,"[[539.0, 262.0], [550.0, 261.0], [551.0, 272.0], [539.0, 273.0]]",3.994653369631816,-4.083392438069666
679,0,"[[538.0, 277.0], [549.0, 276.0], [550.0, 287.0], [538.0, 288.0]]",3.987139168543012,-4.255840357640687
680,0,"[[537.0, 273.0], [548.0, 272.0], [549.0, 284.0], [538.0, 285.0]]",3.844200674062211,-6.615215010328235
681,0,"[[517.0, 271.0], [529.0, 270.0], [530.0, 282.0], [518.0, 283.0]]",3.837082274331986,-4.764803086594418
682,0,"[[506.0, 263.0], [518.0, 262.0], [519.0, 274.0], [507.0, 275.0]]",3.8388296172802527,-4.737639697671262
683,11,"[[388.0, 536.0], [399.0, 529.0], [416.0, 530.0], [405.0, 537.0]]",2.3104815537317442,-39.2837973835758
683,0,"[[503.0, 267.0], [515.0, 266.0], [516.0, 278.0], [504.0, 279.0]]",3.8370420104131986,-4.741382433628272
684,0,"[[495.0, 278.0], [506.0, 276.0], [508.0, 288.0], [496.0, 289.0]]",3.9687490712237197,-7.13391372393553
685,0,"[[523.0, 281.0], [535.0, 280.0], [536.0, 292.0], [524.0, 294.0]]",3.6483914719253083,-8.00563975242451
686,0,"[[513.0, 265.0], [525.0, 264.0], [526.0, 277.0], [514.0, 278.0]]",3.549528654531555,-6.416802281079696
687,11,"[[368.0, 557.0], [381.0, 549.0], [401.0, 551.0], [389.0, 559.0]]",1.9739089195583166,-17.216322250709855
687,0,"[[501.0, 259.0], [513.0, 258.0], [514.0, 271.0], [502.0, 272.0]]",3.551385207829449,-6.621045302226448
688,11,"[[348.0, 561.0], [361.0, 553.0], [382.0, 555.0], [369.0, 564.0]]",1.9315185725109272,-18.515280444272623
688,0,"[[484.0, 255.0], [498.0, 254.0], [499.0, 267.0], [486.0, 268.0]]",3.3825755484443683,-3.359939426188213
689,11,"[[335.0, 593.0], [349.0, 583.0], [371.0, 585.0], [357.0, 595.0]]",1.8419215137499876,-41.61597737107602
689,0,"[[467.0, 265.0], [480.0, 263.0], [482.0, 277.0], [468.0, 279.0]]",3.2497980452136415,-7.028411041812388
690,11,"[[330.0, 597.0], [346.0, 586.0], [367.0, 587.0], [352.0, 599.0]]",1.7974998430608664,-23.510045576532278
690,0,"[[458.0, 260.0], [472.0, 258.0], [473.0, 272.0], [460.0, 274.0]]",3.2516178887260856,-9.950303294133352
691,0,"[[446.0, 253.0], [460.0, 251.0], [462.0, 265.0], [448.0, 267.0]]",3.268783218827652,-7.981765033230278
692,11,"[[312.0, 605.0], [327.0, 593.0], [350.0, 594.0], [335.0, 606.0]]",1.7497074371226722,-43.24135047308036
692,0,"[[440.0, 255.0], [453.0, 253.0], [455.0, 267.0], [442.0, 269.0]]",3.2757331123567073,-6.623930648506765
693,11,"[[306.0, 624.0], [323.0, 612.0], [347.0, 614.0], [331.0, 626.0]]",1.6486943506439666,-19.03301395889843
693,0,"[[443.0, 264.0], [456.0, 262.0], [459.0, 277.0], [444.0, 279.0]]",3.0551780308936056,-6.374952769262286
694,11,"[[322.0, 605.0], [339.0, 593.0], [364.0, 595.0], [346.0, 608.0]]",1.598999929386734,-21.113947315625044
694,0,"[[467.0, 238.0], [481.0, 236.0], [483.0, 250.0], [468.0, 252.0]]",3.1461714789094,-7.143081470291343
695,11,"[[304.0, 599.0], [322.0, 586.0], [346.0, 589.0], [329.0, 602.0]]",1.6057171212939627,-24.22737288272343
695,0,"[[455.0, 227.0], [470.0, 225.0], [472.0, 240.0], [457.0, 242.0]]",3.064046033895569,-7.4449550726592575
696,11,"[[305.0, 616.0], [324.0, 602.0], [349.0, 605.0], [331.0, 619.0]]",1.5379604092071977,-23.573921050047456
696,0,"[[465.0, 228.0], [480.0, 226.0], [482.0, 241.0], [467.0, 243.0]]",3.0637762473062846,-7.457985845937274
697,11,"[[307.0, 621.0], [327.0, 607.0], [353.0, 611.0], [333.0, 626.0]]",1.4831186306136588,-22.115676814143914
697,0,"[[473.0, 227.0], [489.0, 225.0], [490.0, 241.0], [475.0, 242.0]]",2.971291111365689,-5.033482660194548
698,11,"[[296.0, 649.0], [316.0, 634.0], [344.0, 638.0], [325.0, 653.0]]",1.4284000899272429,-19.73274959217687
698,0,"[[470.0, 238.0], [485.0, 237.0], [487.0, 252.0], [472.0, 254.0]]",2.955479342024856,-7.421881947386255
699,11,"[[299.0, 666.0], [320.0, 650.0], [348.0, 655.0], [329.0, 671.0]]",1.4071940442531292,-19.980014662422096
699,0,"[[481.0, 247.0], [497.0, 245.0], [499.0, 261.0], [483.0, 262.0]]",2.856042751777371,-4.411230682012972
700,11,"[[296.0, 666.0], [319.0, 649.0], [347.0, 655.0], [323.0, 672.0]]",1.3663048972632148,-40.290283300635245
700,0,"[[488.0, 237.0], [504.0, 235.0], [506.0, 251.0], [490.0, 252.0]]",2.8593971427657925,-4.259305154268327
701,11,"[[266.0, 701.0], [290.0, 683.0], [320.0, 689.0], [297.0, 708.0]]",1.3183303019452506,-19.03722183180212
701,0,"[[475.0, 249.0], [491.0, 248.0], [493.0, 264.0], [476.0, 265.0]]",2.776863142045693,-4.042317163312762
702,0,"[[481.0, 248.0], [498.0, 245.0], [500.0, 262.0], [484.0, 264.0]]",2.764879071662709,-8.01754742819556
703,0,"[[478.0, 264.0], [495.0, 263.0], [497.0, 280.0], [480.0, 281.0]]",2.630987374664557,-4.485570108347976
704,0,"[[502.0, 258.0], [520.0, 256.0], [521.0, 273.0], [504.0, 274.0]]",2.6315626165465993,-4.529293489466645
705,0,"[[507.0, 250.0], [525.0, 248.0], [527.0, 266.0], [509.0, 268.0]]",2.5554619601784756,-6.30129495116332
706,0,"[[510.0, 247.0], [528.0, 245.0], [529.0, 264.0], [511.0, 265.0]]",2.489098571091241,-3.0237220363830732
707,0,"[[511.0, 249.0], [529.0, 248.0], [530.0, 266.0], [512.0, 268.0]]",2.4882023445725676,-5.861288205019872
708,0,"[[514.0, 252.0], [533.0, 251.0], [534.0, 269.0], [515.0, 270.0]]",2.435292795217814,-2.817349831151254
709,0,"[[514.0, 263.0], [533.0, 262.0], [534.0, 280.0], [515.0, 282.0]]",2.419728576118961,-4.734415628575168
710,4,"[[793.0, 154.0], [803.0, 150.0], [802.0, 185.0], [792.0, 188.0]]",1.4537591373291037,127.19993405540792
710,0,"[[488.0, 240.0], [507.0, 239.0], [508.0, 259.0], [489.0, 260.0]]",2.3189649524089044,-4.773384875073289
711,0,"[[476.0, 252.0], [495.0, 250.0], [497.0, 269.0], [477.0, 271.0]]",2.3475114474188854,-5.2838780456160634
712,4,"[[773.0, 157.0], [785.0, 152.0], [785.0, 189.0], [774.0, 192.0]]",1.3797378301676706,106.02732777999124
712,0,"[[458.0, 249.0], [478.0, 248.0], [479.0, 268.0], [459.0, 270.0]]",2.2408603225618084,-5.691626304746739
713,4,"[[775.0, 144.0], [787.0, 140.0], [788.0, 179.0], [776.0, 182.0]]",1.2989783913081028,105.59037602325604
713,0,"[[451.0, 248.0], [472.0, 246.0], [473.0, 267.0], [453.0, 269.0]]",2.1852855983654424,-6.990130450364358
